[10.03 - 00:02] Player ALcapone  :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 18:28] Player [ BIG ] - crazy (STEAM_1:0:60712911  ///  5.32.131.250) conencted.
[10.03 - 18:28] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 18:28] Player FURY (VALVE_ID_LAN  ///  77.78.16.164) conencted.
[10.03 - 18:28] Player change (STEAM_1:0:2104710185  ///  217.66.238.159) conencted.
[10.03 - 18:28] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 18:29] Player KILLER (VALVE_ID_LAN  ///  178.129.20.132) conencted.
[10.03 - 18:30] Player GJELBROOO (STEAM_1:0:2089650301  ///  46.99.41.108) conencted.
[10.03 - 18:33] Player nonSTOP (STEAM_0:0:225612222  ///  109.252.61.103) conencted.
[10.03 - 18:33] Player iRON kRAAZZZZZ (STEAM_1:0:1108203410  ///  93.183.166.162) conencted.
[10.03 - 18:33] Player nonSTOP (STEAM_0:0:225612222  ///  109.252.61.103) conencted.
[10.03 - 18:34] Player <Warrior> Player (STEAM_1:0:296172590  ///  77.78.41.5) conencted.
[10.03 - 18:34] Player iRON kRAAZZZZZ (STEAM_1:0:1108203410  ///  93.183.166.162) conencted.
[10.03 - 18:34] Player AYEEE (STEAM_1:0:1038325647  ///  79.126.170.89) conencted.
[10.03 - 18:34] Player HORON 220 (STEAM_0:0:225612222  ///  109.252.61.103) conencted.
[10.03 - 18:35] Player _Veksos_ (STEAM_1:0:2087375670  ///  178.169.246.73) conencted.
[10.03 - 18:35] Player empty (STEAM_1:0:1300446505  ///  176.212.181.21) conencted.
[10.03 - 18:35] Player change (STEAM_1:0:2104710185  ///  217.66.238.159) conencted.
[10.03 - 18:37] Player ATG (STEAM_0:1:85639126  ///  94.236.164.5) conencted.
[10.03 - 18:43] Player ATG (STEAM_0:1:85639126  ///  94.236.164.5) conencted.
[10.03 - 18:43] Player _Veksos_ (STEAM_1:0:2087375670  ///  178.169.246.73) conencted.
[10.03 - 18:43] Player HORON 220 (STEAM_0:0:225612222  ///  109.252.61.103) conencted.
[10.03 - 18:44] Player change (STEAM_1:0:2104710185  ///  217.66.238.159) conencted.
[10.03 - 18:44] Player empty (STEAM_1:0:1300446505  ///  176.212.181.21) conencted.
[10.03 - 18:44] Player aptem (STEAM_1:0:604972108  ///  188.239.126.6) conencted.
[10.03 - 18:44] Player <Warrior> Player (STEAM_1:0:296172590  ///  77.78.41.5) conencted.
[10.03 - 18:44] Player vaNNNNNNNNNN. (STEAM_1:0:934093434  ///  46.108.92.125) conencted.
[10.03 - 18:44] Player unnamed (VALVE_ID_LAN  ///  84.238.178.38) conencted.
[10.03 - 18:45] Player XDfoxtrotXD??????? Kaji we :] (STEAM_1:0:1466342188  ///  151.237.114.3) conencted.
[10.03 - 18:45] Player Mendizabal (STEAM_1:0:315454504  ///  80.30.202.138) conencted.
[10.03 - 18:46] Player ilkata marvakov (VALVE_ID_LAN  ///  84.238.178.38) conencted.
[10.03 - 18:46] Player GOLEMIQ SINDJIR (STEAM_1:0:168054772  ///  178.169.132.248) conencted.
[10.03 - 18:48] Player BZKill (STEAM_1:0:1556140630  ///  186.219.77.204) conencted.
[10.03 - 18:48] Player [ BIG ] - crazy (STEAM_1:0:60712911  ///  5.32.131.250) conencted.
[10.03 - 18:48] Player AYEEE (STEAM_1:0:1038325647  ///  79.126.243.171) conencted.
[10.03 - 18:49] Player Rope (STEAM_1:0:294082399  ///  139.167.209.70) conencted.
[10.03 - 18:50] Player Stalker (STEAM_1:0:806198392  ///  93.84.35.227) conencted.
[10.03 - 18:50] Player aptem (STEAM_1:0:604972108  ///  188.239.126.6) conencted.
[10.03 - 18:53] Player Player (STEAM_1:0:995975158  ///  84.238.178.37) conencted.
[10.03 - 18:54] Player fgdgfds (VALVE_ID_LAN  ///  84.238.178.38) conencted.
[10.03 - 18:55] Player phoxhip (VALVE_ID_LAN  ///  87.126.224.180) conencted.
[10.03 - 18:56] Player MATKE (STEAM_1:0:1348575505  ///  178.221.157.178) conencted.
[10.03 - 18:57] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 18:57] Player Player (STEAM_1:0:995975158  ///  84.238.178.37) conencted.
[10.03 - 19:01]*** Admin LOLUMAD (STEAM_1:0:674647348  ///  212.233.201.176) connected. ***
[10.03 - 19:02] Player unnamed (VALVE_ID_LAN  ///  84.238.178.37) conencted.
[10.03 - 19:04] Player KoKoLoKo (STEAM_1:0:1720814957  ///  77.138.76.8) conencted.
[10.03 - 19:05] Player fgdgfds (VALVE_ID_LAN  ///  84.238.178.38) conencted.
[10.03 - 19:05] Player XDfoxtrotXD??????? Kaji we :] (STEAM_1:0:1466342188  ///  151.237.114.3) conencted.
[10.03 - 19:05] Player _Veksos_ (STEAM_1:0:2087375670  ///  178.169.246.73) conencted.
[10.03 - 19:05] Player KoKoLoKo (STEAM_1:0:1720814957  ///  77.138.76.8) conencted.
[10.03 - 19:05] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 19:05] Player empty (STEAM_1:0:1300446505  ///  176.212.181.21) conencted.
[10.03 - 19:05] Player vaNNNNNNNNNN. (STEAM_1:0:934093434  ///  46.108.92.125) conencted.
[10.03 - 19:13] Player Stalker (STEAM_1:0:806198392  ///  93.84.35.227) conencted.
[10.03 - 19:14] Player SyncMaster B1930 (STEAM_1:0:1455396064  ///  197.52.126.51) conencted.
[10.03 - 19:14] Player phoxhip (VALVE_ID_LAN  ///  87.126.224.180) conencted.
[10.03 - 19:15] Player [Alliance]MORMOK./ (STEAM_1:0:251042781  ///  91.221.137.97) conencted.
[10.03 - 19:15] Player [Alliance]MORMOK./ (STEAM_1:0:251042781  ///  91.221.137.97) conencted.
[10.03 - 19:17] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 19:17] Player KoKoLoKo (STEAM_1:0:1720814957  ///  77.138.76.8) conencted.
[10.03 - 19:19] Player _Veksos_ (STEAM_1:0:2087375670  ///  178.169.246.73) conencted.
[10.03 - 19:26] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 19:26] Player phoxhip (VALVE_ID_LAN  ///  87.126.224.180) conencted.
[10.03 - 19:26] Player KoKoLoKo (STEAM_1:0:1720814957  ///  77.138.76.8) conencted.
[10.03 - 19:26] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 19:26] Player _Veksos_ (STEAM_1:0:2087375670  ///  178.169.246.73) conencted.
[10.03 - 19:26] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 19:30] Player Emilmitev (STEAM_1:0:1050073365  ///  84.252.16.245) conencted.
[10.03 - 19:34] Player froda (STEAM_1:0:276082910  ///  197.0.80.164) conencted.
[10.03 - 19:35] Player Die Raten (STEAM_1:0:1327944245  ///  188.186.0.26) conencted.
[10.03 - 19:42] Player Jucator-eSports [560] (STEAM_1:0:1337967248  ///  41.108.254.231) conencted.
[10.03 - 19:43] Player jesse_pinkman (STEAM_1:0:208338347  ///  158.58.213.141) conencted.
[10.03 - 19:44] Player iRON kRAAZZZZZ (STEAM_1:0:1108203410  ///  93.183.166.162) conencted.
[10.03 - 19:46] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 19:46] Player iRON kRAAZZZZZ (STEAM_1:0:1108203410  ///  93.183.166.162) conencted.
[10.03 - 19:46] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 19:46] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 19:46] Player _Veksos_ (STEAM_1:0:2087375670  ///  178.169.246.73) conencted.
[10.03 - 19:46] Player jesse_pinkman (STEAM_1:0:1878516883  ///  158.58.213.141) conencted.
[10.03 - 19:47] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 19:49] Player jesse_pinkman (STEAM_1:0:208338347  ///  158.58.213.141) conencted.
[10.03 - 19:54] Player Mihai (STEAM_1:0:889097485  ///  95.77.209.156) conencted.
[10.03 - 19:57] Player Mihai (STEAM_1:0:889097485  ///  95.77.209.156) conencted.
[10.03 - 19:59] Player EMILUT (STEAM_1:0:1317479374  ///  5.12.143.236) conencted.
[10.03 - 20:01] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:01] Player Player (STEAM_1:0:674647348  ///  212.233.201.176) conencted.
[10.03 - 20:01] Player Ribs (STEAM_1:0:2077404446  ///  92.241.35.230) conencted.
[10.03 - 20:02] Player XDfoxtrotXD??????? Kaji we :] (STEAM_1:0:1466342188  ///  151.237.114.3) conencted.
[10.03 - 20:04] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 20:07] Player EMILUT (STEAM_1:0:1317479374  ///  5.12.143.236) conencted.
[10.03 - 20:07] Player Mihai (STEAM_1:0:889097485  ///  95.77.209.156) conencted.
[10.03 - 20:08] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:08] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 20:08] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:08] Player vaNNNNNNNNNN. (STEAM_1:0:934093434  ///  46.108.92.125) conencted.
[10.03 - 20:09] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:16] Player <Warrior> Player (STEAM_1:0:296172590  ///  77.78.41.5) conencted.
[10.03 - 20:18] Player BIG_DICK_BACK_IN_TOWN＃ (STEAM_1:0:393991577  ///  176.59.66.96) conencted.
[10.03 - 20:19] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 20:20] Player DALI IS BACK !! (STEAM_1:0:728198376  ///  197.3.155.155) conencted.
[10.03 - 20:20] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:21] Player amer (STEAM_1:0:649815089  ///  176.88.20.11) conencted.
[10.03 - 20:21] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:23] Player Fantom {Gladiator} (STEAM_1:0:1979491356  ///  185.30.89.1) conencted.
[10.03 - 20:24] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 20:24] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 20:25] Player Kammasutra (STEAM_1:0:405838277  ///  92.53.49.208) conencted.
[10.03 - 20:26] Player Korben (STEAM_0:1:79432216  ///  93.44.86.249) conencted.
[10.03 - 20:28] Player Slim Shady (STEAM_0:0:219111137  ///  212.45.76.176) conencted.
[10.03 - 20:29] Player {KING} (STEAM_1:0:1865577312  ///  79.125.171.182) conencted.
[10.03 - 20:32] Player Korben (STEAM_0:1:79432216  ///  93.44.86.249) conencted.
[10.03 - 20:32] Player Kammasutra (STEAM_1:0:405838277  ///  92.53.49.208) conencted.
[10.03 - 20:32] Player {KING} (STEAM_1:0:1865577312  ///  79.125.171.182) conencted.
[10.03 - 20:32] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 20:32] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 20:32] Player Slim Shady (STEAM_0:0:219111137  ///  212.45.76.176) conencted.
[10.03 - 20:32] Player Fantom {Gladiator} (STEAM_1:0:1979491356  ///  185.30.89.1) conencted.
[10.03 - 20:32] Player DALI IS BACK !! (STEAM_1:0:728198376  ///  197.3.155.155) conencted.
[10.03 - 20:32] Player vaNNNNNNNNNN. (STEAM_1:0:934093434  ///  46.108.92.125) conencted.
[10.03 - 20:37] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 20:38] Player georgieww03 (VALVE_ID_LAN  ///  130.185.211.206) conencted.
[10.03 - 20:38] Player aptem (STEAM_1:0:604972108  ///  188.239.126.6) conencted.
[10.03 - 20:39] Player GJELBROOO (STEAM_1:0:2089650301  ///  46.99.41.108) conencted.
[10.03 - 20:44] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 20:46] Player RESIDENT_EVIL__wEsKeR______ (STEAM_1:0:968737534  ///  176.99.175.212) conencted.
[10.03 - 20:50] Player *_* (STEAM_1:0:747043209  ///  92.53.29.80) conencted.
[10.03 - 20:51] Player *_* (STEAM_1:0:747043209  ///  92.53.29.80) conencted.
[10.03 - 20:52] Player jesse_pinkman (STEAM_1:0:208338347  ///  158.58.213.141) conencted.
[10.03 - 20:52] Player aptem (STEAM_1:0:604972108  ///  188.239.126.6) conencted.
[10.03 - 20:53] Player Slim Shady (STEAM_0:0:219111137  ///  212.45.76.176) conencted.
[10.03 - 20:53] Player Kammasutra (STEAM_1:0:405838277  ///  92.53.49.208) conencted.
[10.03 - 20:53] Player georgieww03 (VALVE_ID_LAN  ///  130.185.211.206) conencted.
[10.03 - 20:53] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 20:53] Player *_* (STEAM_1:0:747043209  ///  92.53.29.80) conencted.
[10.03 - 20:53] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 20:53] Player aptem (STEAM_1:0:604972108  ///  188.239.126.6) conencted.
[10.03 - 20:53] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 20:53] Player jesse_pinkman (STEAM_1:0:208338347  ///  158.58.213.141) conencted.
[10.03 - 20:53] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 20:53] Player vaNNNNNNNNNN. (STEAM_1:0:934093434  ///  46.108.92.125) conencted.
[10.03 - 20:55] Player Grime (STEAM_1:0:814267317  ///  109.107.87.201) conencted.
[10.03 - 20:56] Player Gospodina (STEAM_0:1:52511167  ///  95.169.215.28) conencted.
[10.03 - 20:56] Player JovanGamerHD (STEAM_1:0:1790972982  ///  77.243.27.172) conencted.
[10.03 - 20:58] Player aptem (STEAM_1:0:604972108  ///  188.239.126.6) conencted.
[10.03 - 20:58] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 20:59] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 21:01] Player K0ch15 (VALVE_ID_LAN  ///  95.42.138.95) conencted.
[10.03 - 21:01] Player Player (STEAM_1:0:674647348  ///  212.233.201.176) conencted.
[10.03 - 21:05]*** Admin Mr.Roller (STEAM_1:0:655264770  ///  212.200.135.60) connected. ***
[10.03 - 21:09] Player DEZIBL* (VALVE_ID_LAN  ///  193.68.115.34) conencted.
[10.03 - 21:09] Player insaneeeeeeeeee (VALVE_ID_LAN  ///  193.68.115.34) conencted.
[10.03 - 21:11] Player DEZIBL* (VALVE_ID_LAN  ///  193.68.115.34) conencted.
[10.03 - 21:12] Player Specialized (STEAM_1:0:1119651071  ///  212.50.76.201) conencted.
[10.03 - 21:13] Player SPOK 434 (STEAM_1:0:1563429624  ///  46.40.81.192) conencted.
[10.03 - 21:15] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 21:15] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 21:15] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 21:15] Player DEZIBL* (VALVE_ID_LAN  ///  193.68.115.34) conencted.
[10.03 - 21:15] Player insaneeeeeeeeee (VALVE_ID_LAN  ///  193.68.115.34) conencted.
[10.03 - 21:15] Player SPOK 434 (STEAM_1:0:1563429624  ///  46.40.81.192) conencted.
[10.03 - 21:15] Player JovanGamerHD (STEAM_1:0:1790972982  ///  77.243.27.172) conencted.
[10.03 - 21:15] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 21:16]*** Admin Mr.Roller (STEAM_1:0:655264770  ///  212.200.135.60) connected. ***
[10.03 - 21:17] Player vaNNNNNNNNNN. (STEAM_1:0:934093434  ///  46.108.92.125) conencted.
[10.03 - 21:19] Player BmW| I _LoVe_SeXy_GiRlS (STEAM_1:0:1241063848  ///  89.106.100.74) conencted.
[10.03 - 21:20] Player BmW| I _LoVe_SeXy_GiRlS (STEAM_1:0:1241063848  ///  89.106.100.74) conencted.
[10.03 - 21:21] Player SPOK 434 (STEAM_1:0:1563429624  ///  46.40.81.192) conencted.
[10.03 - 21:25] Player SPOK 434 (STEAM_1:0:1563429624  ///  46.40.81.192) conencted.
[10.03 - 21:28] Player slab sam sry (STEAM_1:0:168054772  ///  178.169.132.248) conencted.
[10.03 - 21:31] Player [ BIG ] - crazy (STEAM_1:0:60712911  ///  5.32.131.250) conencted.
[10.03 - 21:36] Player SPOK 434 (STEAM_1:0:1563429624  ///  46.40.81.192) conencted.
[10.03 - 21:36] Player BmW| I _LoVe_SeXy_GiRlS (STEAM_1:0:1241063848  ///  89.106.100.74) conencted.
[10.03 - 21:36] Player the pro bg (STEAM_1:0:1787089305  ///  194.187.135.166) conencted.
[10.03 - 21:36] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 21:36] Player [ BIG ] - crazy (STEAM_1:0:60712911  ///  5.32.131.250) conencted.
[10.03 - 21:36] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 21:37] Player (2)Player (STEAM_1:0:995975158  ///  84.238.178.37) conencted.
[10.03 - 21:37] Player (1)Player (STEAM_1:0:1796573817  ///  84.238.178.38) conencted.
[10.03 - 21:38] Player EMILUT (STEAM_1:0:1317479374  ///  5.12.143.236) conencted.
[10.03 - 21:38] Player ItzVankata (STEAM_1:0:1661562454  ///  87.97.209.140) conencted.
[10.03 - 21:39] Player Bitch-ass Nigger (STEAM_1:0:671108063  ///  93.123.78.25) conencted.
[10.03 - 21:39] Player Player (STEAM_1:0:544849791  ///  84.238.178.36) conencted.
[10.03 - 21:46] Player [ BIG ] - crazy (STEAM_1:0:60712911  ///  5.32.131.250) conencted.
[10.03 - 21:50] Player JovanGamerHD (STEAM_1:0:1790972982  ///  77.243.27.172) conencted.
[10.03 - 21:56]*** Admin *Mr.Bombastic* (STEAM_1:0:111022559  ///  77.29.62.105) connected. ***
[10.03 - 21:57] Player (1)Player (STEAM_1:0:995975158  ///  84.238.178.37) conencted.
[10.03 - 21:57] Player Player (STEAM_1:0:1796573817  ///  84.238.178.38) conencted.
[10.03 - 21:57]*** Admin *Mr.Bombastic* (STEAM_1:0:111022559  ///  77.29.62.105) connected. ***
[10.03 - 21:57] Player [ BIG ] - crazy (STEAM_1:0:60712911  ///  5.32.131.250) conencted.
[10.03 - 21:57] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 21:57] Player JovanGamerHD (STEAM_1:0:1790972982  ///  77.243.27.172) conencted.
[10.03 - 21:57] Player BmW| I _LoVe_SeXy_GiRlS (STEAM_1:0:1241063848  ///  89.106.100.74) conencted.
[10.03 - 22:01] Player Slim Shady (STEAM_0:0:219111137  ///  212.45.76.176) conencted.
[10.03 - 22:04] Player KIV* (STEAM_1:0:408275111  ///  185.176.218.110) conencted.
[10.03 - 22:05] Player *PrOkAzA* (STEAM_0:0:151495018  ///  94.197.120.192) conencted.
[10.03 - 22:06] Player LCS l*Megative* (STEAM_1:0:56834431  ///  213.91.149.4) conencted.
[10.03 - 22:08] Player Jihadista :[] (STEAM_0:0:219111137  ///  212.45.76.176) conencted.
[10.03 - 22:09] Player Slim Shady (STEAM_0:0:219111137  ///  212.45.76.176) conencted.
[10.03 - 22:15] Player ERMAL (STEAM_1:0:201769621  ///  93.221.205.87) conencted.
[10.03 - 22:19] Player ERMAL (STEAM_1:0:201769621  ///  93.221.205.87) conencted.
[10.03 - 22:21] Player JovanGamerHD (STEAM_1:0:1790972982  ///  77.243.27.172) conencted.
[10.03 - 22:21] Player derecik (STEAM_1:0:310900968  ///  176.33.243.237) conencted.
[10.03 - 22:23] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 22:25] Player Korben (STEAM_0:1:79432216  ///  93.44.86.249) conencted.
[10.03 - 22:30] Player Raskoljnjikov (STEAM_1:0:979289008  ///  31.176.245.229) conencted.
[10.03 - 22:30] Player Bobarozzzzzzaaaaaaa (STEAM_1:0:173633073  ///  77.77.216.166) conencted.
[10.03 - 22:39] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 22:40] Player * Black Wolf * (STEAM_1:0:1392579521  ///  151.251.2.183) conencted.
[10.03 - 22:40] Player * Black Wolf * (STEAM_1:0:1392579521  ///  151.251.2.183) conencted.
[10.03 - 22:40] Player Korben (STEAM_0:1:79432216  ///  93.44.86.249) conencted.
[10.03 - 22:40] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 22:40] Player Bobarozzzzzzaaaaaaa (STEAM_1:0:173633073  ///  77.77.216.166) conencted.
[10.03 - 22:41] Player Raskoljnjikov (STEAM_1:0:979289008  ///  31.176.245.229) conencted.
[10.03 - 22:43] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 22:46] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 22:48] Player * Black Wolf * (STEAM_1:0:1392579521  ///  151.251.2.183) conencted.
[10.03 - 22:48] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 22:48] Player Korben (STEAM_0:1:79432216  ///  93.44.86.249) conencted.
[10.03 - 22:48] Player Bobarozzzzzzaaaaaaa (STEAM_1:0:173633073  ///  77.77.216.166) conencted.
[10.03 - 22:48] Player Raskoljnjikov (STEAM_1:0:979289008  ///  31.176.245.229) conencted.
[10.03 - 22:48] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 22:50] Player AYEEE (STEAM_1:0:1038325647  ///  79.126.243.171) conencted.
[10.03 - 22:53] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 22:53] Player amer (STEAM_1:0:649815089  ///  176.88.20.11) conencted.
[10.03 - 22:54] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 22:58] Player Dimicha1BG (STEAM_1:0:1139026297  ///  95.87.30.168) conencted.
[10.03 - 22:58] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 22:59] Player bejaneca (STEAM_0:0:150699765  ///  145.130.76.75) conencted.
[10.03 - 23:00] Player w0lf-bg (STEAM_1:0:297094284  ///  77.71.116.51) conencted.
[10.03 - 23:01] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 23:04] Player NewBalance (VALVE_ID_LAN  ///  95.111.122.118) conencted.
[10.03 - 23:06] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 23:06] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 23:06] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 23:07] Player Tuntlajz :) (STEAM_1:0:1494203247  ///  31.223.216.142) conencted.
[10.03 - 23:09] Player dinnev (STEAM_1:0:850726207  ///  109.160.35.26) conencted.
[10.03 - 23:09] Player * Black Wolf * (STEAM_1:0:1392579521  ///  151.251.2.183) conencted.
[10.03 - 23:09] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 23:09] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 23:09] Player NewBalance (VALVE_ID_LAN  ///  95.111.122.118) conencted.
[10.03 - 23:09] Player Bobarozzzzzzaaaaaaa (STEAM_1:0:173633073  ///  77.77.216.166) conencted.
[10.03 - 23:09] Player w0lf-bg (STEAM_1:0:297094284  ///  77.71.116.51) conencted.
[10.03 - 23:09] Player dinnev (STEAM_1:0:850726207  ///  109.160.35.26) conencted.
[10.03 - 23:09] Player Korben (STEAM_0:1:79432216  ///  93.44.86.249) conencted.
[10.03 - 23:09] Player amer (STEAM_1:0:649815089  ///  176.88.20.11) conencted.
[10.03 - 23:09] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 23:09] Player Raskoljnjikov (STEAM_1:0:979289008  ///  31.176.245.229) conencted.
[10.03 - 23:09] Player bejaneca (STEAM_0:0:150699765  ///  145.130.76.75) conencted.
[10.03 - 23:09] Player Tuntlajz :) (STEAM_1:0:1494203247  ///  31.223.216.142) conencted.
[10.03 - 23:10] Player Player (STEAM_1:0:674647348  ///  212.233.201.176) conencted.
[10.03 - 23:14] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 23:22] Player * Black Wolf * (STEAM_1:0:1392579521  ///  151.251.2.183) conencted.
[10.03 - 23:22] Player w0lf-bg (STEAM_1:0:297094284  ///  77.71.116.51) conencted.
[10.03 - 23:22] Player bejaneca (STEAM_0:0:150699765  ///  145.130.76.75) conencted.
[10.03 - 23:22] Player Bobarozzzzzzaaaaaaa (STEAM_1:0:173633073  ///  77.77.216.166) conencted.
[10.03 - 23:22] Player Raskoljnjikov (STEAM_1:0:979289008  ///  31.176.245.229) conencted.
[10.03 - 23:23] Player JovanGamerHD (STEAM_1:0:1790972982  ///  77.243.27.172) conencted.
[10.03 - 23:23] Player Cs gamer (STEAM_1:0:529029198  ///  85.73.14.194) conencted.
[10.03 - 23:25] Player << MR : robn >> << SYRIA >> (STEAM_1:0:31220802  ///  176.88.20.11) conencted.
[10.03 - 23:25] Player uG (STEAM_1:0:998209267  ///  91.228.86.44) conencted.
[10.03 - 23:38] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 23:38] Player DaLoN ＃LgK (STEAM_1:0:485185998  ///  46.99.44.163) conencted.
[10.03 - 23:41] Player KAPO VERDE (STEAM_1:0:305380347  ///  91.139.148.55) conencted.
[10.03 - 23:48] Player DaLoN ＃LgK (STEAM_1:0:485185998  ///  46.99.44.163) conencted.
[10.03 - 23:48] Player Bobarozzzzzzaaaaaaa (STEAM_1:0:173633073  ///  77.77.216.166) conencted.
[10.03 - 23:49] Player Raskoljnjikov (STEAM_1:0:979289008  ///  31.176.245.229) conencted.
[10.03 - 23:49] Player Blendi (STEAM_1:0:570335871  ///  185.67.177.234) conencted.
[10.03 - 23:49] Player Mr.DemonG^_*Valma~*_^ (STEAM_1:0:1611627475  ///  46.12.216.87) conencted.
[10.03 - 23:50] Player ALcapone :D (STEAM_1:0:561256421  ///  185.6.189.228) conencted.
[10.03 - 23:56] Player L_Yo! (STEAM_1:0:1544139836  ///  85.217.238.72) conencted.
[11.03 - 00:02] Player Mr.Hristijan 700％ (STEAM_1:0:1949954980  ///  213.135.179.14) conencted.
